"Serial Number","List Year","Date Recorded","Assessed Value","Sale Amount","Sales Ratio"
"200000376","2020","08/17/2021","251300.00","591000.00","0.4252"
"200317","2020","12/03/2020","235100.00","400000.00","0.5877"
"10600","2001","06/17/2002","156940.00","390000.00","0.402410256"
"200484","2020","05/26/2021","3415720.00","5300000.00","0.644475472"
"200885","2020","04/21/2021","475440.00","830000.00","0.5728"
"200705","2020","04/15/2021","101700.00","125105.00","0.81291715"
"200408","2020","12/30/2020","248000.00","400000.00","0.62"
"200030","2020","11/20/2020","592300.00","832000.00","0.7118"
"200045","2020","04/06/2021","424400.00","530000.00","0.8007"
"200122","2020","11/25/2020","71700.00","136000.00","0.5272"
"200124","2020","11/20/2020","182800.00","275000.00","0.6647"
"201168","2020","06/14/2021","823130.00","1350000.00","0.6097"
"200563","2020","02/26/2021","30000.00","68000.00","0.4411"
"200347","2020","09/14/2021","164600.00","325000.00","0.5064"
"200000257","2020","05/12/2021","99910.00","235000.00","0.4251"
"20033","2020","11/09/2020","179830.00","295000.00","0.60959322"
"200899","2020","09/09/2021","85200.00","175000.00","0.4868"
"200609","2020","07/06/2021","269300.00","512500.00","0.5254"
"200231","2020","08/11/2021","203940.00","350000.00","0.5826"
"200764","2020","07/28/2021","139520.00","275000.00","0.5073"
"200800","2020","05/21/2021","104400.00","232000.00","0.45"
"200417","2020","08/16/2021","63350.00","68000.00","0.931617647"
"200019","2020","01/04/2021","107400.00","180000.00","0.5966"
"20719","2020","07/14/2021","125840.00","300000.00","0.419466667"
"20987","2020","07/12/2021","71883.00","235000.00","0.3058"
"200378","2020","01/04/2021","111510.00","148860.00","0.749"
"201038","2020","07/28/2021","110802.00","345000.00","0.3211"
"200696","2020","08/13/2021","145600.00","265000.00","0.5494"
"200036","2020","11/25/2020","118330.00","410000.00","0.2886"
"200063","2020","11/25/2020","100700.00","195000.00","0.5164"
"201366","2020","09/28/2021","57120.00","115000.00","0.4966"
"20404","2020","07/08/2021","96390.00","195000.00","0.4943"
"201474","2020","07/26/2021","420910.00","650000.00","0.6475"
"201254","2020","09/14/2021","118600.00","230000.00","0.5156"
"200387","2020","06/22/2021","227600.00","390900.00","0.5822"
"2020145","2020","02/23/2021","122500.00","225000.00","0.5444"
"200041","2020","11/09/2020","44300.00","60000.00","0.7383"
"201301","2020","07/19/2021","46130.00","105000.00","0.4393"
"200071","2020","11/03/2020","3850.00","15000.00","0.256666667"
"200058","2020","01/06/2021","489520.00","1500000.00","0.3263"
"12781","2001","09/13/2002","70490.00","118000.00","0.597372881"
"200342","2020","04/23/2021","280620.00","485000.00","0.5785"
"200788","2020","05/12/2021","188790.00","247000.00","0.7643"
"200331","2020","05/10/2021","156320.00","400000.00","0.3908"
"20878","2020","06/15/2021","306390.00","680000.00","0.4505"
"200158","2020","01/11/2021","474670.00","840000.00","0.565"
"200091","2020","12/30/2020","231250.00","400000.00","0.5781"
"20000243","2020","08/16/2021","284060.00","470000.00","0.6043"
"200220","2020","08/03/2021","178030.00","317500.00","0.5607"
"200324","2020","03/09/2021","151050.00","245000.00","0.6165"
"200340","2020","12/09/2020","145500.00","295000.00","0.4932"
"200701","2020","07/13/2021","82510.00","185000.00","0.446"
"20193","2020","12/07/2020","104980.00","197000.00","0.5328"
"200099","2020","06/16/2021","165420.00","300000.00","0.5514"
"20850","2020","06/07/2021","182978.00","470000.00","0.3893"
"20045","2020","06/22/2021","167470.00","375000.00","0.4465"
"20430","2020","03/22/2021","90510.00","175000.00","0.5172"
"20271","2020","04/20/2021","458290.00","670000.00","0.684"
"201236","2020","09/17/2021","30730.00","26000.00","1.1819"
"201232","2020","05/25/2021","131530.00","225000.00","0.5845"
"2020278","2020","07/12/2021","98900.00","245000.00","0.403673469"
"200683","2020","04/13/2021","97230.00","49500.00","1.9642"
"200133","2020","09/24/2021","79140.00","257900.00","0.3068"
"200792","2020","09/22/2021","35100.00","96000.00","0.3656"
"200018","2020","11/24/2020","146560.00","254000.00","0.577"
"20047","2020","03/25/2021","174200.00","240000.00","0.7258"
"201289","2020","09/08/2021","80300.00","145000.00","0.5537"
"200029","2020","12/08/2020","272270.00","520000.00","0.5235"
"200275","2020","04/15/2021","214830.00","376000.00","0.5713"
"20038","2020","10/20/2020","239430.00","390000.00","0.6139"
"20735","2020","07/20/2021","152140.00","243000.00","0.626"
"200746","2020","03/29/2021","184500.00","340000.00","0.5426"
"201715","2020","09/10/2021","1973510.00","2380000.00","0.8292"
"200085","2020","11/10/2020","396170.00","576000.00","0.6877"
"20501","2020","03/08/2021","37765.00","157000.00","0.2405"
"200256","2020","02/05/2021","120650.00","100000.00","1.2065"
"201249","2020","06/24/2021","566860.00","1025000.00","0.553"
"20132","2020","04/30/2021","306530.00","541250.00","0.5663"
"20260","2020","04/06/2021","102820.00","249900.00","0.4114"
"20880","2020","09/01/2021","98370.00","216000.00","0.455416667"
"200418","2020","07/06/2021","253800.00","420000.00","0.6042"
"200654","2020","02/22/2021","189420.00","285000.00","0.6646"
"200521","2020","02/10/2021","100000.00","205000.00","0.4878"
"200137","2020","11/24/2020","638400.00","783000.00","0.8153"
"200055","2020","03/23/2021","163900.00","295500.00","0.5546"
"20056","2020","10/28/2020","1839740.00","3800000.00","0.4841"
"200177","2020","04/20/2021","0.00","425000.00","0"
"200464","2020","05/12/2021","82880.00","135000.00","0.6139"
"200148","2020","12/29/2020","156450.00","260000.00","0.6017"
"200229","2020","01/20/2021","104880.00","162500.00","0.6454"
"20000240","2020","04/22/2021","185890.00","445000.00","0.417730337"
"20790","2020","08/03/2021","136750.00","280000.00","0.4883"
"20001","2020","10/01/2020","413210.00","605000.00","0.6829"
"201387","2020","07/13/2021","595700.00","1125000.00","0.5295"
"200875","2020","06/03/2021","145430.00","282000.00","0.5157"
"200040","2020","02/24/2021","318900.00","657000.00","0.4853"
"200783","2020","05/17/2021","133400.00","198000.00","0.6737"
"2020160","2020","03/17/2021","110800.00","220000.00","0.5036"
"200667","2020","07/01/2021","131850.00","238500.00","0.5528"
"200741","2020","03/17/2021","219310.00","380000.00","0.5771"
"20047","2020","03/15/2021","205000.00","360000.00","0.5694"
"200246","2020","08/30/2021","80120.00","190000.00","0.421684211"
"200520","2020","01/19/2021","832510.00","1060000.00","0.7853"
"200097","2020","11/16/2020","98690.00","157500.00","0.6266"
"200618","2020","06/25/2021","134000.00","215000.00","0.6232"
"201022","2020","07/07/2021","110950.00","292000.00","0.379965753"
"201548","2020","09/20/2021","145900.00","325000.00","0.4489"
"200267","2020","08/09/2021","10590.00","32000.00","0.3309"
"200422","2020","06/03/2021","470890.00","691000.00","0.6814"
"200097","2020","03/03/2021","164710.00","225000.00","0.732044444"
"20032","2020","12/28/2020","121190.00","137000.00","0.8845"
"20954","2020","07/01/2021","135314.00","420000.00","0.3221"
"200613","2020","02/18/2021","103400.00","187500.00","0.5514"
"201182","2020","09/03/2021","101540.00","275000.00","0.3692"
"200022","2020","10/15/2020","244830.00","380000.00","0.6442"
"200663","2020","08/23/2021","96600.00","238000.00","0.4058"
"200365","2020","12/15/2020","534100.00","885000.00","0.6035"
"20740","2020","04/30/2021","11480.00","42356.00","0.271"
"20047","2020","10/27/2020","241780.00","399500.00","0.6052"
"200416","2020","06/02/2021","156700.00","272500.00","0.575"
"2020194","2020","03/11/2021","162600.00","115000.00","1.413913043"
"20442","2020","02/22/2021","39970.00","170000.00","0.2351"
"200466","2020","01/29/2021","116830.00","180000.00","0.649"
"200202","2020","07/01/2021","168810.00","300000.00","0.5627"
"200634","2020","07/26/2021","189140.00","551000.00","0.343266788"
"20581","2020","03/31/2021","72415.00","171000.00","0.423479532"
"200801","2020","08/26/2021","400300.00","1203125.00","0.332716883"
"20753","2020","07/26/2021","38800.00","150000.00","0.2586"
"200071","2020","10/20/2020","100200.00","190000.00","0.5273"
"20014","2020","12/16/2020","31000.00","362500.00","0.0855"
"200240","2020","06/09/2021","156200.00","277500.00","0.5628"
"200070","2020","12/14/2020","251800.00","375000.00","0.6714"
"200136","2020","03/08/2021","150990.00","289000.00","0.5224"
"20439","2020","03/25/2021","118320.00","244000.00","0.484918033"
"200497","2020","05/18/2021","104800.00","150000.00","0.6986"
"2000500","2020","08/05/2021","255250.00","540000.00","0.4726"
"200382","2020","12/22/2020","164200.00","305000.00","0.5383"
"200134","2020","03/05/2021","224700.00","381000.00","0.5897"
"200099","2020","03/04/2021","247700.00","200000.00","1.2385"
"200000347","2020","07/26/2021","206680.00","455000.00","0.4542"
"200105","2020","12/07/2020","874480.00","1400000.00","0.6246"
"2020021","2020","10/21/2020","198700.00","242000.00","0.821"
"200067","2020","12/11/2020","77000.00","86000.00","0.8953"
"200528","2020","06/01/2021","421960.00","750000.00","0.5626"
"200112","2020","09/23/2021","292100.00","737500.00","0.396"
"20095","2020","05/20/2021","127410.00","159999.00","0.7963"
"200189","2020","02/22/2021","136740.00","100000.00","1.3674"
"20010","2020","10/07/2020","331800.00","468865.00","0.7076"
"200728","2020","03/22/2021","182100.00","365000.00","0.4989"
"20658","2020","04/21/2021","52675.00","210000.00","0.250833333"
"200740","2020","09/02/2021","109700.00","217000.00","0.5055"
"2020058","2020","11/16/2020","185000.00","250000.00","0.74"
"2000137","2020","02/08/2021","116690.00","195000.00","0.5984"
"20135","2020","11/13/2020","48685.00","136000.00","0.3579"
"201568","2020","08/10/2021","2377270.00","3400000.00","0.699197059"
"201498","2020","09/09/2021","251800.00","485000.00","0.5191"
"200193","2020","09/03/2021","171530.00","435000.00","0.3943"
"200155","2020","03/15/2021","209650.00","275000.00","0.7623"
"200147","2020","06/30/2021","236100.00","430000.00","0.549"
"20786","2020","05/18/2021","1764700.00","3000000.00","0.5882"
"20133","2020","05/03/2021","101860.00","626783.00","0.1625"
"201154","2020","08/09/2021","81200.00","156000.00","0.5205"
"200489","2020","01/28/2021","93800.00","205000.00","0.4575"
"200422","2020","03/30/2021","107920.00","238500.00","0.4524"
"20316","2020","05/12/2021","231700.00","435000.00","0.5326"
"20000099","2020","02/10/2021","146860.00","97000.00","1.514"
"2000360","2020","06/08/2021","211910.00","108333.00","1.956098326"
"200168","2020","11/03/2020","260400.00","460000.00","0.566"
"200754","2020","03/19/2021","1499330.00","2600000.00","0.5766"
"20000142","2020","04/22/2021","108990.00","149900.00","0.727"
"20072","2020","12/22/2020","296870.00","460000.00","0.6453"
"200846","2020","05/28/2021","130200.00","267500.00","0.4867"
"200014","2020","12/02/2020","199000.00","265000.00","0.7509"
"20241","2020","03/25/2021","224700.00","420417.00","0.534469348"
"200020","2020","10/05/2020","139600.00","260000.00","0.5369"
"200741","2020","09/02/2021","121800.00","255000.00","0.477647059"
"2000153","2020","02/26/2021","927920.00","1325000.00","0.7003"
"200455","2020","05/07/2021","209400.00","377000.00","0.5554"
"200010","2020","10/07/2020","223750.00","317000.00","0.7058"
"20836","2020","08/19/2021","109770.00","220000.00","0.4989"
"200300","2020","02/09/2021","198700.00","305000.00","0.6514"
"200070","2020","12/02/2020","109340.00","155500.00","0.7031"
"200296","2020","03/01/2021","141900.00","242000.00","0.5863"
"200424","2020","07/26/2021","299780.00","527500.00","0.5683"
"200368","2020","06/14/2021","278900.00","539900.00","0.5165"
"20079","2020","04/19/2021","141310.00","229900.00","0.6146"
"200631","2020","08/13/2021","440340.00","775000.00","0.5681"
"2020123","2020","01/22/2021","141200.00","250000.00","0.5648"
"200599","2020","02/16/2021","210100.00","375000.00","0.5602"
"201095","2020","07/28/2021","103950.00","176900.00","0.5876"
"200668","2020","04/08/2021","101990.00","202500.00","0.5036"
"20487","2020","04/20/2021","81570.00","185000.00","0.4409"
"20000038","2020","11/16/2020","251860.00","425000.00","0.5926"
"200471","2020","05/12/2021","106800.00","185000.00","0.5772"
"200016","2020","11/12/2020","188400.00","210000.00","0.8971"
"2000481","2020","08/24/2021","94840.00","225000.00","0.421511111"
"20748","2020","07/26/2021","72250.00","160000.00","0.4515"
"200263","2020","01/26/2021","143900.00","270000.00","0.5329"
"200447","2020","01/25/2021","103180.00","165000.00","0.6253"
"200656","2020","03/30/2021","162600.00","320000.00","0.5081"
"200003","2020","10/02/2020","4800.00","149900.00","0.032"
"20565","2020","08/11/2021","1081710.00","762500.00","1.4186"
"201477","2020","09/07/2021","652300.00","900000.00","0.7247"
"20090","2020","01/26/2021","225190.00","182000.00","1.237307692"
"200188","2020","08/02/2021","368090.00","560000.00","0.6573"
"200008","2020","10/05/2020","98350.00","175000.00","0.562"
"201224","2020","06/02/2021","82180.00","230000.00","0.357304348"
"2020392","2020","09/01/2021","241300.00","360000.00","0.6702"
"2020026","2020","10/22/2020","40300.00","40000.00","1.0075"
"200845","2020","04/21/2021","18200.00","510333.00","0.0356"
"200200","2020","07/12/2021","425380.00","685000.00","0.6209"
"201118","2020","06/03/2021","1281280.00","3000000.00","0.427"
"200544","2020","03/04/2021","121450.00","265000.00","0.4583"
"20091","2020","11/23/2020","208530.00","360000.00","0.57925"
"200756","2020","08/13/2021","108500.00","729900.00","0.1486"
"200597","2020","06/10/2021","135930.00","239900.00","0.5666"
"20062","2020","10/23/2020","105800.00","197500.00","0.5356"
"200050","2020","10/27/2020","83650.00","142500.00","0.587"
"200224","2020","03/08/2021","466400.00","725000.00","0.6433"
"200857","2020","08/27/2021","108740.00","240000.00","0.453"
"200023","2020","10/08/2020","248150.00","405000.00","0.6127"
"201167","2020","04/23/2021","76370.00","60500.00","1.2623"
"20942","2020","09/23/2021","101500.00","230000.00","0.4413"
"200258","2020","06/30/2021","117300.00","181500.00","0.6462"
"200037","2020","11/17/2020","286490.00","540000.00","0.5305"
"200743","2020","07/21/2021","131770.00","276000.00","0.4774"
"2000237","2020","03/22/2021","398150.00","661500.00","0.6018"
"20000121","2020","12/30/2020","109080.00","190000.00","0.5741"
"200611","2020","07/30/2021","36670.00","38000.00","0.965"
"200153","2020","07/30/2021","232690.00","499000.00","0.4663"
"201281","2020","06/30/2021","644840.00","860000.00","0.7498"
"200566","2020","02/04/2021","172800.00","320000.00","0.54"
"20830","2020","06/02/2021","210541.00","632500.00","0.3328"
"200569","2020","06/11/2021","99700.00","183000.00","0.5448"
"200600","2020","02/05/2021","920010.00","1500000.00","0.6133"
"201592","2020","08/16/2021","1302560.00","2250000.00","0.5789"
"20917","2020","09/15/2021","98550.00","235000.00","0.4193"
"2000375","2020","09/08/2021","117660.00","250000.00","0.47064"
"200748","2020","05/03/2021","143800.00","277500.00","0.5181"
"200429","2020","06/07/2021","206970.00","311000.00","0.6654"
"20000027","2020","10/19/2020","436030.00","545000.00","0.8"
"200622","2020","03/17/2021","147100.00","200000.00","0.7355"
"200039","2020","10/20/2020","187990.00","269000.00","0.6988"
"200643","2020","07/30/2021","216580.00","265000.00","0.817283019"
"200653","2020","04/06/2021","99540.00","230000.00","0.432782609"
"200322","2020","03/02/2021","233900.00","372500.00","0.6279"
"200263","2020","11/23/2020","82800.00","181778.00","0.455500666"
"200623","2020","07/21/2021","151060.00","231000.00","0.653939394"
"201193","2020","08/30/2021","81400.00","175000.00","0.4651"
"20129","2020","11/17/2020","93150.00","187500.00","0.4968"
"200731","2020","08/31/2021","110950.00","161000.00","0.689130435"
"20387","2020","06/07/2021","931560.00","1775000.00","0.5248"
"200471","2020","02/02/2021","127820.00","211000.00","0.6057"
"201406","2020","08/24/2021","270500.00","520000.00","0.5201"
"200255","2020","02/05/2021","59990.00","102000.00","0.5881"
"200253","2020","11/18/2020","103500.00","222000.00","0.4662"
"200074","2020","04/20/2021","186720.00","306000.00","0.6101"
"200408","2020","04/21/2021","142970.00","235000.00","0.6083"
"20985","2020","07/12/2021","105980.00","315000.00","0.3364"
"200588","2020","06/08/2021","102750.00","201500.00","0.5099"
"201424","2020","07/16/2021","3027500.00","4900000.00","0.6178"
"200061","2020","11/06/2020","80830.00","166500.00","0.4854"
